uniprot_id,gene,protein,description,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR8_T1,CR8_T2,CR9_T2,CR10_T2,CR12_T1,CR12_T2,CR15_T1,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR72_T1,CR72_T2,CR149_T1,CR149_T2,CR163_T1,CR163_T2,CR383_T1,CR386_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
Q8N335,GPD1L,GPD1L_HUMAN,Glycerol-3-phosphate dehydrogenase 1-like protein,22.94041456181774,22.44623605814648,21.35017458446519,22.58324800752743,22.97393186071512,23.440846984140393,21.29294139950188,22.793112368759083,22.886746333012347,22.36212823731399,21.73776881875923,23.002693781977115,22.477570425369855,22.820546966864345,22.20778979170718,21.843958541551665,21.920746696947443,22.118785062459672,21.800744820248145,21.811855120669076,22.924973352548157,21.986903188560465,22.373820030198715,22.143746718252224,23.270170081469136,23.24376175055514,23.30055967849163,22.2121836992262,23.22989538805807,22.91638592442588,23.186294762874105,22.26583185530729,23.20146054432349,22.971610292498283,22.707759435322888,22.771041112837832,23.443141938518085,22.882482551506097
Q8N3D4,EHBP1L1,EH1L1_HUMAN,EH domain-binding protein 1-like protein 1,16.946856860364406,17.286744880018485,16.73942087251278,17.31874689435338,16.850890846636442,17.39725800447125,16.009778862562808,17.547746318242964,17.048347073995085,17.187785815627674,15.964997235947354,17.612974912535957,17.653498649505533,17.6645821722056,17.53983209647293,16.85784132562001,17.383910703460742,16.58434147169576,17.25591794687561,17.220448623854338,16.91617815419494,16.442122104041264,17.340993159154678,17.352416741183873,17.753303526424755,17.460810457409085,17.97327268236317,16.95893186637253,17.94703371583225,17.699792073432704,18.092276641899023,17.970814419800618,17.965428811057635,17.96597009016745,17.48440048879891,17.91067049692335,17.75917584234047,17.921934507158728
Q8N3L3,TXLNB,TXLNB_HUMAN,Beta-taxilin,19.45659832920337,19.746606056857377,17.6739483052263,19.439038506946883,19.247314386422055,18.77625796167384,15.032233208795194,19.08102663890881,19.67937538070832,19.350841445891422,16.738061404704794,19.49731835740222,19.09759437796799,19.930838454788095,19.403207008559203,18.838813312181113,19.138105213117107,16.791475115890083,18.93348121404962,19.009762136167097,19.164194484914542,17.60380792052524,19.356144322684404,19.49646615505936,19.60512494306605,19.418752214487068,19.85010748336164,18.53635588597639,20.44762209684396,19.27417697874746,19.599226607568173,19.572804607048273,20.072647486807114,19.97606863949555,19.458648561617743,20.03251098340649,20.06997381085307,19.750156275102217
Q8N3V7,SYNPO,SYNPO_HUMAN,Synaptopodin,16.61380607430227,18.287647983486274,16.483244030925572,16.53671915108715,16.99074407872857,15.995357063249614,16.43023612932061,16.041743110529946,16.72493195261156,17.053187809789172,16.49234302606532,16.578975444472068,17.390411677850846,17.362400746189856,16.42850961078045,16.359810216078433,15.91227210041509,16.453980271454803,16.47036715481943,17.551682958705076,16.360306496522817,15.038695268274935,15.866999221787376,16.39608389128599,16.594014616591274,16.472638135773337,16.783872095716152,16.400678539978866,16.137072902945874,15.859118193000622,15.572546897787198,16.795470683807878,16.696982311361488,16.793620727189786,16.035751187464456,16.579274228410398,16.624903657457367,16.221429456621248
Q8N465,D2HGDH,D2HDH_HUMAN,"D-2-hydroxyglutarate dehydrogenase, mitochondrial",15.923874263071118,17.034794746674844,16.81081960126904,17.101866987657456,17.656290585049266,17.777294750721264,16.759815845007697,16.894927439288477,16.12624103185998,16.742451603534935,16.780872906471416,17.533184876482224,16.880506411670282,17.479950062007266,17.05777378958085,16.749569484939713,16.136683819034488,16.763812252476107,16.6083707106625,16.785038867191595,17.091907880163355,16.745383785848034,16.991776037837315,17.098252631164065,17.30350229209814,17.59769506037898,17.189654323471316,16.967327882443872,17.045461543225844,17.27957515983323,17.714165271912787,16.06086520854713,18.449269206008125,17.12700661999192,17.58047719769614,16.928097613164017,17.259743766343554,17.509409605569196
Q8N4H5,TOMM5,TOM5_HUMAN,Mitochondrial import receptor subunit TOM5 homolog,16.35211033434985,16.513701326694353,16.003823864683827,16.81798200724369,17.117460313859556,15.904367492430216,15.341489268540007,15.940103816558722,16.12348094187622,15.740696771590509,15.915494543263378,16.70821496037261,16.184003532540476,16.409942977730854,17.020747446403213,16.11636998131753,16.006899449142114,15.923201695973619,15.988586333903491,16.058485328390073,15.30605048176081,15.998158300616026,16.978296637385732,17.19057226557059,16.60393254411933,15.833585225457234,16.323070208002758,16.14619759110877,16.352715363942632,16.45064891667227,16.663262611136677,16.528428992861066,16.876832501629153,16.535750891986645,16.46667917041925,15.727813637944609,16.182683908005792,16.441532147621984
Q8N4Q1,CHCHD4,MIA40_HUMAN,Mitochondrial intermembrane space import and assembly protein 40,16.087854485176923,15.680910176515866,13.766321424724849,15.016818675335042,15.838842745854867,16.64590649942778,14.874772537340958,15.512060328312543,15.53521034934594,15.563693049773113,14.72385575498877,16.255027799041695,15.533232958013372,15.91026585286594,15.275890030539392,15.170144993328712,15.514430416054108,14.7169306364042,15.334118890441278,15.311979061484015,16.125561901913358,15.009041734162324,16.278467343497272,16.0277943620815,15.604180287296204,16.32300887307696,16.65550024834104,15.04230043984166,15.473411631899168,15.36461371005478,16.175575772566205,16.187336344457528,16.32766192585093,15.99094900642959,15.470825572143417,15.764105253028657,15.829667021692496,15.430323362395988
Q8N4T8,CBR4,CBR4_HUMAN,Carbonyl reductase family member 4,19.08050317567202,19.177150355842773,18.53618506940278,18.326474893349577,20.35183962983269,19.784730016691014,18.45593162869508,18.753628572547395,19.087936453274622,18.96368854372564,18.453233755824556,19.01985410282314,17.862221280652175,19.592701608080834,19.255156189599084,18.56278496171706,17.553884134972126,18.02626082208393,18.997344863243946,19.18042776441062,19.150012327919057,18.86807903354879,19.373974452492256,19.449929061549717,20.313834167071505,20.319077317523032,19.08265686582143,18.557124814076264,19.499671727067543,19.35762962574894,20.385494086015164,19.955019829896,19.345060640206295,20.067893447214505,20.09150581937652,18.790423845359506,19.69853861209765,19.19875746290104
Q8N5G0,SMIM20,SIM20_HUMAN,Small integral membrane protein 20,17.474304541157355,17.628237532665963,17.085590061809064,17.86026216297013,18.900042781506286,18.42462665849303,17.0195621676092,16.568411082519347,17.753554170749037,17.856177036993053,16.449605369721468,17.419847980854247,16.887295960216772,17.592813541194662,17.971714889757408,17.042264821072695,17.173858575027705,17.00547080755195,17.20380789353681,17.803650757937877,17.41479681705722,17.20326485683219,17.3025344125366,17.61796958275321,17.974617138533308,17.89510436799605,17.29172170686614,16.34296270643469,17.692250551194924,16.99411620105031,18.41056468720584,18.58469604072104,17.878263625763246,18.181961248658325,18.41166322768526,17.267463477402185,17.838169773263402,17.87332684350447
Q8N5K1,CISD2,CISD2_HUMAN,CDGSH iron-sulfur domain-containing protein 2,16.15624018061184,16.097575017507996,16.242321471904212,16.00716637346425,16.10265237576293,16.12198333275306,16.448297305727788,16.09589651376997,16.101219664084446,15.143907744940638,16.170058136500824,16.152041039813035,16.146804229795688,16.07124804927699,16.154809101790033,16.188195609623104,16.135994037224048,16.21265790730571,16.107536540940988,16.102880725731875,15.95390143193652,16.192996466177803,16.1405510720798,16.600651368380895,15.93815893489944,16.151999032101536,16.161891990546664,16.22994007679778,15.81945179394128,16.225331863394295,16.9289440868566,16.021005240722243,16.177022662584836,16.26343771268106,16.077679541668566,16.362168809356074,16.11626197261315,16.135348618868385
Q8N5M1,ATPAF2,ATPF2_HUMAN,ATP synthase mitochondrial F1 complex assembly factor 2,17.628979613148285,17.1802023707252,17.38811850435935,17.74309108926754,18.659442645497037,19.132910777291364,17.377819555564717,17.530063800633997,17.32508298197103,17.352162831517475,17.379759399288922,16.94722521180746,16.778533592744502,17.000365765638854,17.670793487179637,17.339995544433865,17.511609326622256,17.376434935762983,17.09219420380752,17.175402667090825,17.818851979719994,17.423974988070714,17.423599467743777,17.47404989224728,18.516982184612715,17.995260921469264,17.813955458666385,17.55394497012739,17.47760064876618,18.18416577390871,17.524258875066813,18.309015887275244,16.928542020547994,17.919129089007303,18.710866367005057,17.606953069184108,17.90438220202878,18.05520247829927
Q8N5M9,JAGN1,JAGN1_HUMAN,Protein jagunal homolog 1,16.295486885902044,16.4938353957173,16.31305078985558,16.182084842703073,15.915405246594435,15.801250597539154,16.333995113001595,16.837963634854525,16.53045381745175,16.7097419007626,16.273934710559423,16.71458972499021,17.18361742801972,16.586216560108802,16.324030228509194,16.68285258437261,15.722977941764023,16.306798754613734,16.458684363894665,16.592030384188163,16.462583537986454,16.32830678466678,15.996354891842657,15.879174623223072,16.270189304443004,15.404243480309402,16.953913265850044,16.305825375477607,17.11536633556177,17.212062343043502,16.670541967228395,16.349175595313866,16.947219664120848,16.79545901554388,16.15419250653759,17.283069561631734,16.732407857410628,16.84566156978697
Q8N5X7,EIF4E3,IF4E3_HUMAN,Eukaryotic translation initiation factor 4E type 3,17.100364914218694,16.87157115134424,16.419278281244193,16.848555143214,17.586402325081238,17.103951816817915,15.027584382031415,17.505384607228656,16.320270837282948,15.746524574524637,16.399190592595506,16.644019019360385,16.780672171597924,17.252202165479513,16.874770893630622,16.451383218991342,16.612519944003214,16.39200927975017,16.479916632913536,16.543626797996193,16.820747261872608,16.468850033543013,16.742707782488736,16.952956577958396,16.502737863328928,17.60198875664174,17.142538718670274,16.652367513700185,17.653083345278393,17.44389298571975,16.936088223924138,17.616704758433816,17.644274135715982,17.226568219187662,17.052138111981296,16.670854825874034,16.987641801766355,16.55461149439183
Q8N6M3,FITM2,FITM2_HUMAN,Fat storage-inducing transmembrane protein 2,14.987660557170338,15.033709573643934,14.9619428825883,15.643303407066728,14.872863950315928,14.8350273701006,14.97468668123019,14.815495522716557,15.713839309960775,15.452527628650992,14.456837126065636,14.72894685608147,15.413211072624913,14.60777108902746,14.980618784391114,14.994420236741268,14.8962910998747,14.936953973653267,15.736494157140466,14.896731146589296,14.541417864411686,14.941515577056707,15.040835690647192,14.972368897438168,14.443682586791487,14.576872274121904,15.079755751878626,14.842917337163458,14.90846362016156,15.37821883506143,15.733854826270033,15.422630734169395,15.273837020466594,15.596693771287432,14.877248625018623,15.770502296445695,15.201970752137344,14.301226578074813
Q8N8N7,PTGR2,PTGR2_HUMAN,Prostaglandin reductase 2,21.44130711960204,20.61812758666541,18.719339532396795,20.75129812656708,21.212194146586302,21.531854881274732,19.817190395100102,20.92870302110567,20.967606752401377,20.12662394173422,19.653113215958538,21.01068017417136,20.925473947048665,21.39604484256301,21.006541517416213,20.23826524294404,19.91942123280388,20.00698774778155,19.87266174952975,19.582144395986532,20.97928348084657,19.75573591252719,20.77467748606035,20.857478439218266,20.772183744531898,20.912899391195616,21.27206794608599,20.642281056915937,20.790839839632984,20.826213599681388,20.696053156052095,20.91866232933261,20.42918700023053,20.855554843573504,20.40105683252742,20.564334499717187,20.980701470921034,20.795038940321305
Q8N9N7,LRRC57,LRC57_HUMAN,Leucine-rich repeat-containing protein 57,14.879888656216101,14.88812007173573,14.974750864743728,14.911608747254704,15.539981452659102,14.282483301410682,14.998618471474577,15.854004512351718,14.74876312536135,14.982181612760938,15.021789898907596,14.755082672501162,14.998968317197622,14.415554259291536,14.831225397012725,15.024044825892931,15.011687468233161,14.98161691048193,15.019459983519663,14.954928869942107,15.554505775353144,15.032152638777552,14.962840538784388,14.986588619107765,14.5905874881136,14.733653236773087,14.495816971941393,14.34718130221194,15.734444350864116,14.898956560577112,14.823620182541173,14.86947392475843,14.6686981467794,14.967862500235878,14.401563293990025,14.956253587742625,14.887005566137265,15.133441409814171
Q8NB12,SMYD1,SMYD1_HUMAN,Histone-lysine N-methyltransferase SMYD1,21.09802542508359,22.391527108873746,20.14649480203237,21.04921094737928,20.822705671122147,20.98801975272996,18.972286730322605,20.62952932667647,20.950552211064032,21.16726937843395,19.76633874870084,20.743886030854995,20.846813054696096,21.859542986126,21.283258633334224,20.898979036409028,20.83612323283399,19.327334924204862,21.298663318567847,21.609807108847654,21.13740015606596,20.292160707234142,20.690636112730328,20.195628860911263,21.159798771277337,20.789563055607612,21.211137332953204,20.183230077865066,21.70407227440343,21.2582609717861,21.683565824556613,20.74993698262924,20.825606979764157,20.500477614693494,20.80837501049166,20.740698380337363,21.53315292851017,21.280286581113906
Q8NBF2,NHLRC2,NHLC2_HUMAN,NHL repeat-containing protein 2,17.547934668559744,17.38196319106448,17.063845215999162,17.37955150513291,17.212451711752138,17.413155850825415,16.853956054820465,17.332788858237407,17.859459797761986,17.49586249481299,17.118661003367382,17.158329514257055,17.540450567999986,17.93300417150453,17.447971275585136,17.118816061517443,17.33152423139803,17.134602852899818,17.28729200636931,17.159401125607435,17.4244086065661,16.869812025305528,17.038464790976068,17.142321301375034,17.753571668370174,18.18798948880749,17.497092824484373,16.52371879286108,17.75578762313095,17.728075223668448,17.410932510013943,17.681539374248608,17.263837017345416,17.787641193856814,17.717044496875403,17.68939532810337,17.902031329137706,17.30783148787864
Q8NBN7,RDH13,RDH13_HUMAN,Retinol dehydrogenase 13,16.984316549331623,17.030335200771916,17.026566712203618,17.011271863489675,17.97108854555643,17.97259815038221,17.00883517308485,17.16445123398212,16.99194422426554,16.99226338856023,17.035124863652356,16.80117817247125,16.9696658450992,17.062861359531524,16.73584264550165,16.968000494653392,17.023811381569825,16.966208937605234,16.970355702543362,17.087192171835355,17.018728879400747,16.96497435806689,17.012516223802592,17.053069832007324,17.009166384335145,17.081327613169634,16.907177182495584,16.82223453367076,17.021766527863736,17.077279025215006,17.137116345396226,17.507329334409192,17.574163707569777,16.54119519243553,17.792719655518873,17.10774123346862,16.784256987712848,17.768897078819453
Q8NBS9,TXNDC5,TXND5_HUMAN,Thioredoxin domain-containing protein 5,17.16614296141938,17.348762255548067,17.508343541171246,16.90759734917222,16.908023992219594,16.457198643552744,17.71327195371509,17.367392587378255,17.54284723278368,17.541732734233992,18.39262372581835,16.55355009676812,17.389896573988203,16.908797834227812,17.233322977666163,17.64852057159785,17.477029794071665,18.21849147731173,17.541734656275395,18.377571509321648,17.57736130637631,19.44960995136774,17.314863907228013,18.04203471263485,16.80438733328353,15.88581879216798,17.138651546937982,17.156486358966802,16.400250683918703,16.53038985430422,17.261849558586075,16.837363476391157,16.83853774822376,16.87536567324689,16.813192165771092,16.857211070486844,17.26592665669192,16.520365549101022
